Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country
537606,22186,RED STAR CARD HOLDER,4,07/12/2010 13:16,2.95,15002.0,United Kingdom
569546,21731,RED TOADSTOOL LED NIGHT LIGHT,1,04/10/2011 16:39,1.65,15276.0,United Kingdom
565150,84992,72 SWEETHEART FAIRY CAKE CASES,48,01/09/2011 14:26,0.42,14298.0,United Kingdom
553686,22559,SEASIDE FLYING DISC,12,18/05/2011 13:58,1.25,14911.0,EIRE
578041,23219,LAUREL STAR ANTIQUE SILVER ,4,22/11/2011 14:23,1.25,17338.0,United Kingdom
573601,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,31/10/2011 15:24,9.96,,United Kingdom
553162,20725,LUNCH BAG RED RETROSPOT,1,13/05/2011 15:53,4.13,,United Kingdom
547497,21756,BATH BUILDING BLOCK WORD,4,23/03/2011 12:15,5.95,14461.0,United Kingdom
555326,22385,JUMBO BAG SPACEBOY DESIGN,2,02/06/2011 11:03,4.13,,United Kingdom
543021,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,02/02/2011 14:36,0.29,15421.0,United Kingdom
541709,21259,VICTORIAN SEWING BOX SMALL ,2,21/01/2011 11:09,5.95,17504.0,United Kingdom
580729,23582,VINTAGE DOILY JUMBO BAG RED ,1,05/12/2011 17:24,4.13,,United Kingdom
569246,10135,COLOURING PENCILS BROWN TUBE,5,03/10/2011 09:57,2.46,14096.0,United Kingdom
547194,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",3,21/03/2011 12:42,4.95,12637.0,France
565445,22470,HEART OF WICKER LARGE,2,04/09/2011 14:50,2.95,13548.0,United Kingdom
567459,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,20/09/2011 12:21,1.65,14221.0,United Kingdom
547709,21218,RED SPOTTY BISCUIT TIN,2,24/03/2011 18:43,3.75,18109.0,United Kingdom
576644,22156,HEART DECORATION WITH PEARLS ,1,16/11/2011 10:01,1.63,,United Kingdom
540473,84741C,CITRUS GARLAND FELT FLOWERS ,4,07/01/2011 14:31,1.95,17284.0,United Kingdom
577052,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,17/11/2011 14:08,3.75,17397.0,United Kingdom
575955,22464,HANGING METAL HEART LANTERN,2,13/11/2011 12:05,1.65,14044.0,United Kingdom
574721,23512,EMBROIDERED RIBBON REEL ROSIE,1,06/11/2011 14:43,2.08,17920.0,United Kingdom
566196,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,09/09/2011 13:47,3.75,14180.0,United Kingdom
570701,23539,WALL ART LOVES' SECRET ,4,12/10/2011 09:35,5.95,16652.0,United Kingdom
575037,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,08/11/2011 11:51,1.65,16066.0,United Kingdom
579516,22383,LUNCH BAG SUKI DESIGN ,1,29/11/2011 17:52,1.65,17841.0,United Kingdom
560397,23294,SET OF 6 SNACK LOAF BAKING CASES,8,18/07/2011 14:04,0.83,17652.0,United Kingdom
563229,21135,VICTORIAN  METAL POSTCARD SPRING,1,14/08/2011 15:35,1.69,17988.0,United Kingdom
549752,23207,LUNCH BAG ALPHABET DESIGN,10,12/04/2011 11:01,1.65,13089.0,United Kingdom
577598,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,21/11/2011 08:19,0.39,13430.0,United Kingdom
556070,82583,HOT BATHS METAL SIGN,24,08/06/2011 14:51,2.1,17873.0,United Kingdom
577595,84946,ANTIQUE SILVER T-LIGHT GLASS,6,20/11/2011 16:12,1.25,16399.0,United Kingdom
567193,21231,SWEETHEART CERAMIC TRINKET BOX,72,19/09/2011 09:27,1.06,18094.0,United Kingdom
576590,22839,3 TIER CAKE TIN GREEN AND CREAM,8,15/11/2011 14:30,12.75,16240.0,United Kingdom
C574954,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,08/11/2011 09:52,4.95,18223.0,United Kingdom
558777,22427,ENAMEL FLOWER JUG CREAM,8,04/07/2011 10:23,11.63,,United Kingdom
561195,22644,CERAMIC CHERRY CAKE MONEY BANK,4,25/07/2011 13:57,1.45,14796.0,United Kingdom
537133,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,05/12/2010 12:29,1.49,18156.0,United Kingdom
562721,21165,BEWARE OF THE CAT METAL SIGN ,36,08/08/2011 16:31,1.69,15985.0,United Kingdom
578057,21368,MIRRORED WALL ART LADIES,1,22/11/2011 15:05,0.75,12920.0,United Kingdom
570272,22301,COFFEE MUG CAT + BIRD DESIGN,6,10/10/2011 10:45,2.55,14297.0,United Kingdom
538513,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,12/12/2010 14:21,1.25,15454.0,United Kingdom
555540,84987,SET OF 36 TEATIME PAPER DOILIES,3,05/06/2011 12:48,1.45,13668.0,United Kingdom
567474,15036,ASSORTED COLOURS SILK FAN,24,20/09/2011 12:53,0.83,13448.0,United Kingdom
542622,40001,WHITE BAMBOO RIBS LAMPSHADE,20,31/01/2011 09:09,1.63,,United Kingdom
547399,22966,GINGERBREAD MAN COOKIE CUTTER,1,22/03/2011 16:55,2.46,,United Kingdom
568667,21555,CERAMIC STRAWBERRY TRINKET TRAY,1,28/09/2011 13:00,2.55,14606.0,United Kingdom
545288,22241,GARLAND WOODEN HAPPY EASTER,12,01/03/2011 11:48,1.25,15311.0,United Kingdom
565186,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,01/09/2011 15:56,3.75,17220.0,United Kingdom
575607,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,10/11/2011 12:37,5.79,14096.0,United Kingdom
558904,21993,FLORAL FOLK STATIONERY SET,1,04/07/2011 16:18,2.46,,United Kingdom
553549,22514,CHILDS GARDEN SPADE BLUE,1,17/05/2011 16:09,4.13,,United Kingdom
577061,23469,CARD HOLDER LOVE BIRD SMALL,6,17/11/2011 14:40,4.15,14911.0,EIRE
573375,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,30/10/2011 13:42,11.95,15521.0,United Kingdom
546891,20996,JAZZ HEARTS ADDRESS BOOK,1,17/03/2011 18:18,0.83,,United Kingdom
543826,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,14/02/2011 09:41,2.46,,United Kingdom
540680,75049L,LARGE CIRCULAR MIRROR MOBILE,2,10/01/2011 16:24,1.25,15311.0,United Kingdom
571797,23347,I LOVE LONDON BEAKER,1,19/10/2011 11:41,2.46,,United Kingdom
547715,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,25/03/2011 08:50,9.95,12520.0,Germany
569246,21677,HEARTS  STICKERS,1,03/10/2011 09:57,1.63,14096.0,United Kingdom
554083,22356,CHARLOTTE BAG PINK POLKADOT,3,22/05/2011 11:51,0.85,18125.0,United Kingdom
544659,21906,PHARMACIE FIRST AID TIN,2,22/02/2011 13:20,6.75,18114.0,United Kingdom
567968,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,23/09/2011 09:44,2.95,12546.0,Spain
542898,21563,RED HEART SHAPE LOVE BUCKET ,1,01/02/2011 14:01,2.95,16110.0,United Kingdom
572913,21015,DARK BIRD HOUSE TREE DECORATION,6,26/10/2011 16:21,0.29,15993.0,United Kingdom
578664,22818,CARD CHRISTMAS VILLAGE,12,24/11/2011 16:59,0.42,15910.0,United Kingdom
555488,20719,WOODLAND CHARLOTTE BAG,2,03/06/2011 13:43,0.85,16942.0,United Kingdom
541280,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,17/01/2011 11:57,5.45,15296.0,United Kingdom
575875,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,8,11/11/2011 13:06,0.83,,United Kingdom
562888,21402,RED  EGG  SPOON,24,10/08/2011 11:58,0.12,14388.0,United Kingdom
559876,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,13/07/2011 11:09,1.65,15752.0,United Kingdom
550389,22916,HERB MARKER THYME,3,18/04/2011 11:53,0.65,17284.0,United Kingdom
C569958,23292,SPACEBOY CHILDRENS CUP,-8,06/10/2011 18:38,1.25,13266.0,United Kingdom
536663,22737,RIBBON REEL CHRISTMAS PRESENT ,20,02/12/2010 12:07,1.65,16546.0,United Kingdom
580075,22562,MONSTERS STENCIL CRAFT,24,01/12/2011 14:09,1.25,17014.0,United Kingdom
554645,22185,SLATE TILE NATURAL HANGING,4,25/05/2011 12:34,1.65,17770.0,United Kingdom
564757,23013,GLASS APOTHECARY BOTTLE TONIC,1,30/08/2011 10:36,8.29,,United Kingdom
536749,21417,COCKLE SHELL DISH,1,02/12/2010 13:49,2.1,17976.0,United Kingdom
566789,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,15/09/2011 10:35,4.25,13134.0,United Kingdom
545895,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,07/03/2011 17:14,4.13,,United Kingdom
553747,20837,FRENCH FLORAL CUSHION COVER ,12,19/05/2011 09:47,0.83,13627.0,United Kingdom
571721,21738,,2,18/10/2011 17:30,0.0,,United Kingdom
573141,22630,DOLLY GIRL LUNCH BOX,12,27/10/2011 17:35,1.95,16680.0,United Kingdom
568166,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,5,25/09/2011 12:45,0.65,14800.0,United Kingdom
572037,22976,CIRCUS PARADE CHILDRENS EGG CUP ,4,20/10/2011 12:07,1.25,17365.0,United Kingdom
560368,23158,SET OF 5 LUCKY CAT MAGNETS ,1,18/07/2011 12:25,2.08,17841.0,United Kingdom
559338,84946,ANTIQUE SILVER T-LIGHT GLASS,1,07/07/2011 16:30,2.46,,United Kingdom
573330,21803,CHRISTMAS TREE STAR DECORATION,1,30/10/2011 11:22,0.42,16923.0,United Kingdom
569336,23542,70'S ALPHABET WALL ART,2,03/10/2011 14:05,8.25,15088.0,United Kingdom
536564,37449,CERAMIC CAKE STAND + HANGING CAKES,4,01/12/2010 15:08,9.95,13468.0,United Kingdom
551417,84687,BEACH HUT SHELF W 3 DRAWERS,8,28/04/2011 13:41,4.95,15632.0,United Kingdom
562258,21539,RED RETROSPOT BUTTER DISH,1,03/08/2011 15:28,4.95,16348.0,United Kingdom
549052,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,06/04/2011 10:19,0.95,17682.0,United Kingdom
541262,21790,VINTAGE SNAP CARDS,2,16/01/2011 15:50,0.85,18069.0,United Kingdom
558197,21194,PINK  HONEYCOMB PAPER FAN,48,27/06/2011 12:45,0.65,14298.0,United Kingdom
564734,22195,LARGE HEART MEASURING SPOONS,2,28/08/2011 13:32,1.65,12484.0,Spain
573343,23365,SET 12 COLOUR PENCILS LOVE LONDON,8,30/10/2011 11:59,0.65,13566.0,United Kingdom
575739,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,11/11/2011 09:05,2.46,,United Kingdom
540026,21219,SET/4 BADGES BALLOON GIRL,3,04/01/2011 13:25,0.85,,United Kingdom
564727,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,28/08/2011 12:31,39.95,16686.0,United Kingdom
578827,21025,SPACE FROG,1,25/11/2011 14:25,2.46,,United Kingdom
539297,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,12,16/12/2010 17:20,0.85,17691.0,United Kingdom
542625,21874,GIN AND TONIC MUG,1,31/01/2011 09:50,3.29,,United Kingdom
576521,22111,SCOTTIE DOG HOT WATER BOTTLE,12,15/11/2011 12:34,4.95,18259.0,United Kingdom
562452,23229,VINTAGE DONKEY TAIL GAME ,6,05/08/2011 09:44,3.75,16302.0,United Kingdom
578523,21110,LARGE CAKE TOWEL PINK SPOTS,1,24/11/2011 14:10,6.75,15311.0,United Kingdom
569560,22673,FRENCH GARDEN SIGN BLUE METAL,12,05/10/2011 09:42,1.25,14511.0,United Kingdom
559898,23199,JUMBO BAG APPLES,4,13/07/2011 12:18,2.08,16225.0,United Kingdom
544789,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,23/02/2011 12:25,1.45,13993.0,United Kingdom
565312,23355,HOT WATER BOTTLE KEEP CALM,2,02/09/2011 12:37,4.95,14527.0,United Kingdom
552640,22994,TRAVEL CARD WALLET RETROSPOT,1,10/05/2011 13:19,0.42,17841.0,United Kingdom
542238,22261,FELT EGG COSY WHITE RABBIT ,12,26/01/2011 14:35,0.85,12591.0,Italy
568952,23321,SMALL WHITE HEART OF WICKER,24,29/09/2011 15:29,1.65,14305.0,United Kingdom
571116,23131,?,-49,13/10/2011 17:46,0.0,,United Kingdom
556088,20711,JUMBO BAG TOYS ,3,08/06/2011 15:24,4.13,,United Kingdom
545579,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,04/03/2011 08:10,1.95,17508.0,Greece
559817,22289,HANGING METAL CHICKEN DECORATION,1,12/07/2011 16:20,1.25,,United Kingdom
560876,22634,CHILDS BREAKFAST SET SPACEBOY ,16,21/07/2011 15:14,8.5,12626.0,Germany
536530,22120,WELCOME  WOODEN BLOCK LETTERS,1,01/12/2010 13:21,9.95,17905.0,United Kingdom
570514,84030E,ENGLISH ROSE HOT WATER BOTTLE,24,11/10/2011 10:36,3.75,13089.0,United Kingdom
574659,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,1,06/11/2011 11:44,6.25,16942.0,United Kingdom
566420,22940,FELTCRAFT CHRISTMAS FAIRY,2,12/09/2011 13:50,4.25,16360.0,United Kingdom
578149,22174,PHOTO CUBE,1,23/11/2011 11:11,4.13,,United Kingdom
556243,21400,RED PUDDING SPOON,1,09/06/2011 16:07,0.42,,United Kingdom
564818,22507,MEMO BOARD RETROSPOT  DESIGN,2,30/08/2011 12:10,10.79,,United Kingdom
573315,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,28/10/2011 17:27,5.95,17839.0,United Kingdom
550915,21745,GAOLERS KEYS DECORATIVE GARDEN ,2,21/04/2011 13:30,3.75,13263.0,United Kingdom
569832,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,06/10/2011 12:51,0.29,15315.0,United Kingdom
537879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,09/12/2010 08:34,2.95,14243.0,United Kingdom
543826,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,14/02/2011 09:41,1.63,,United Kingdom
571305,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,17/10/2011 09:55,4.13,,United Kingdom
555647,22116,METAL SIGN HIS DINNER IS SERVED,6,06/06/2011 13:43,2.95,12957.0,United Kingdom
552670,20718,RED RETROSPOT SHOPPER BAG,1,10/05/2011 15:06,3.29,,United Kingdom
558240,22069,BROWN  PIRATE TREASURE CHEST ,1,27/06/2011 15:27,3.29,,United Kingdom
558043,23310,BUBBLEGUM RING ASSORTED,36,24/06/2011 13:28,0.42,13425.0,United Kingdom
578400,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,24/11/2011 11:52,2.95,12748.0,United Kingdom
577077,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,17/11/2011 15:16,1.25,17799.0,United Kingdom
555282,21121,SET/10 RED POLKADOT PARTY CANDLES,24,02/06/2011 09:04,1.25,12709.0,Germany
555584,23174,REGENCY SUGAR BOWL GREEN,4,06/06/2011 09:04,4.15,16906.0,United Kingdom
564221,22029,SPACEBOY BIRTHDAY CARD,1,24/08/2011 09:36,0.83,,United Kingdom
565926,21523,DOORMAT FANCY FONT HOME SWEET HOME,6,08/09/2011 10:02,7.95,13305.0,United Kingdom
549874,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,12/04/2011 15:23,4.95,16919.0,United Kingdom
538855,21739,COSY SLIPPER SHOES SMALL GREEN,6,14/12/2010 13:50,2.95,16503.0,United Kingdom
541269,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,17/01/2011 11:01,2.1,12626.0,Germany
567300,23390,DOLLY GIRL MINI BACKPACK,4,19/09/2011 12:36,4.15,12724.0,France
546311,84558A,3D DOG PICTURE PLAYING CARDS,1,10/03/2011 17:35,2.95,,United Kingdom
558240,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,27/06/2011 15:27,2.46,,United Kingdom
557211,23235,STORAGE TIN VINTAGE LEAF,6,17/06/2011 11:49,2.89,15513.0,United Kingdom
566033,51014A,"FEATHER PEN,HOT PINK",12,08/09/2011 13:07,0.39,16031.0,United Kingdom
565150,23323,WHITE WICKER STAR ,30,01/09/2011 14:26,1.85,14298.0,United Kingdom
558731,22028,PENNY FARTHING BIRTHDAY CARD,12,01/07/2011 14:53,0.42,13285.0,United Kingdom
541695,22663,JUMBO BAG DOLLY GIRL DESIGN,1,20/01/2011 18:01,4.13,,United Kingdom
576060,23355,HOT WATER BOTTLE KEEP CALM,2,13/11/2011 15:25,4.95,13681.0,United Kingdom
574959,21592,RETROSPOT CIGAR BOX MATCHES ,1,08/11/2011 10:09,1.25,17886.0,United Kingdom
541516,35651,VINTAGE BEAD PINK SCARF ,2,18/01/2011 17:34,3.29,,United Kingdom
580728,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,05/12/2011 17:21,1.25,15145.0,United Kingdom
565432,21993,FLORAL FOLK STATIONERY SET,2,04/09/2011 13:16,1.25,16241.0,United Kingdom
558613,20977,36 PENCILS TUBE WOODLAND,16,30/06/2011 15:46,1.25,14911.0,EIRE
568657,22534,MAGIC DRAWING SLATE SPACEBOY ,1,28/09/2011 12:22,0.42,16460.0,United Kingdom
549570,90184A,AMBER CHUNKY BEAD BRACELET W STRAP,1,10/04/2011 15:19,8.95,17550.0,United Kingdom
579093,15044D,RED PAPER PARASOL,6,28/11/2011 10:54,2.95,13081.0,United Kingdom
573430,23569,TRADTIONAL ALPHABET STAMP SET,4,31/10/2011 10:38,4.95,13813.0,Germany
540832,47580,TEA TIME DES TEA COSY,4,11/01/2011 14:42,5.79,,United Kingdom
576644,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,16/11/2011 10:01,4.13,,United Kingdom
562558,23288,GREEN VINTAGE SPOT BEAKER,5,05/08/2011 16:43,0.85,13451.0,United Kingdom
541286,21531,RED RETROSPOT SUGAR JAM BOWL,2,17/01/2011 13:08,2.55,13982.0,United Kingdom
574034,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2,02/11/2011 12:45,2.1,17841.0,United Kingdom
558421,85185B,PINK HORSE SOCK PUPPET,6,29/06/2011 11:47,2.95,15611.0,United Kingdom
563922,22158,3 HEARTS HANGING DECORATION RUSTIC,1,21/08/2011 14:10,2.95,14529.0,United Kingdom
541422,84251C,"GREETING CARD, TWO SISTERS.",5,17/01/2011 17:48,0.42,,United Kingdom
575138,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2,08/11/2011 15:24,7.46,,United Kingdom
579921,23221,REINDEER HEART DECORATION SILVER,24,01/12/2011 09:03,0.83,16839.0,United Kingdom
550338,21936,RED RETROSPOT PICNIC BAG,10,17/04/2011 15:33,2.95,12413.0,France
580679,22920,HERB MARKER BASIL,12,05/12/2011 14:49,0.65,18198.0,United Kingdom
553703,23230,WRAP ALPHABET DESIGN,25,18/05/2011 14:57,0.42,13192.0,United Kingdom
550542,22662,LUNCH BAG DOLLY GIRL DESIGN,1,19/04/2011 11:37,4.13,,United Kingdom
545337,20762,GREEN FERN SKETCHBOOK ,1,01/03/2011 17:28,3.75,15984.0,United Kingdom
544643,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,22/02/2011 11:43,0.85,13038.0,United Kingdom
564818,22763,KEY CABINET MA CAMPAGNE,2,30/08/2011 12:10,19.96,,United Kingdom
538053,22212,FOUR HOOK  WHITE LOVEBIRDS,24,09/12/2010 13:34,2.1,15856.0,United Kingdom
566625,23431,NATURAL HANGING QUILTED HEARTS ,12,14/09/2011 09:38,0.83,14911.0,EIRE
574298,21207,SKULL AND CROSSBONES  GARLAND ,1,03/11/2011 15:56,1.63,,United Kingdom
540821,21518,BANK ACCOUNT  GREETING  CARD ,1,11/01/2011 13:16,0.43,,United Kingdom
541491,10002,INFLATABLE POLITICAL GLOBE ,24,18/01/2011 14:04,0.85,12510.0,Spain
569853,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,06/10/2011 14:18,0.83,13771.0,United Kingdom
575851,23583,LUNCH BAG PAISLEY PARK  ,1,11/11/2011 12:13,1.65,14662.0,United Kingdom
580260,22996,TRAVEL CARD WALLET VINTAGE TICKET,4,02/12/2011 12:36,0.42,14085.0,United Kingdom
546329,M,Manual,1,11/03/2011 10:22,1687.17,14911.0,EIRE
567613,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,21/09/2011 11:49,0.65,13908.0,United Kingdom
546977,21172,PARTY METAL SIGN ,1,18/03/2011 12:08,4.13,,United Kingdom
560225,22457,NATURAL SLATE HEART CHALKBOARD ,2,15/07/2011 16:27,5.79,,United Kingdom
545716,15056n,EDWARDIAN PARASOL NATURAL,1,07/03/2011 10:15,12.46,,United Kingdom
562034,21912,VINTAGE SNAKES & LADDERS,4,02/08/2011 09:14,3.75,12449.0,Belgium
555410,85066,CREAM SWEETHEART MINI CHEST,4,03/06/2011 09:30,12.75,16239.0,United Kingdom
536851,22111,SCOTTIE DOG HOT WATER BOTTLE,36,03/12/2010 09:49,4.95,12967.0,United Kingdom
559507,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,08/07/2011 15:22,4.95,15920.0,United Kingdom
557069,23201,JUMBO BAG ALPHABET,10,16/06/2011 15:22,2.08,12562.0,France
545066,22228,BUNNY WOODEN PAINTED WITH BIRD ,2,27/02/2011 14:44,0.85,13610.0,United Kingdom
581492,23451,SQUARE MINI PORTRAIT FRAME,1,09/12/2011 10:03,4.13,,United Kingdom
566281,23231,WRAP  VINTAGE DOILY ,25,11/09/2011 14:15,0.42,12748.0,United Kingdom
539437,21824,PAINTED METAL STAR WITH HOLLY BELLS,1,17/12/2010 14:54,2.98,,United Kingdom
574888,22348,TEA BAG PLATE RED RETROSPOT,24,07/11/2011 14:21,0.85,16353.0,United Kingdom
575336,21741,COSY SLIPPER SHOES LARGE GREEN,2,09/11/2011 13:58,2.95,14968.0,United Kingdom
545526,22423,REGENCY CAKESTAND 3 TIER,1,03/03/2011 13:14,12.75,17789.0,United Kingdom
552234,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,9,06/05/2011 16:01,2.46,,United Kingdom
540568,22853,CAT BOWL VINTAGE CREAM,2,10/01/2011 11:22,3.25,15039.0,United Kingdom
552179,37448,CERAMIC CAKE DESIGN SPOTTED MUG,10,06/05/2011 13:31,1.49,16919.0,United Kingdom
568059,22620,4 TRADITIONAL SPINNING TOPS,3,23/09/2011 12:58,1.45,13097.0,United Kingdom
567890,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,22/09/2011 15:40,0.85,14125.0,United Kingdom
577813,21485,RETROSPOT HEART HOT WATER BOTTLE,3,22/11/2011 09:06,4.95,14297.0,United Kingdom
576614,22174,PHOTO CUBE,12,15/11/2011 16:38,1.65,12933.0,United Kingdom
565779,23433,HANGING QUILTED PATCHWORK APPLES,12,06/09/2011 15:14,0.83,15804.0,United Kingdom
539741,22431,WATERING CAN BLUE ELEPHANT,1,21/12/2010 15:20,4.21,,United Kingdom
577730,23356,LOVE HOT WATER BOTTLE,3,21/11/2011 12:59,5.95,17253.0,United Kingdom
579161,75011,BLUE DAISY MOBILE,1,28/11/2011 13:56,0.79,17379.0,United Kingdom
C539467,22697,GREEN REGENCY TEACUP AND SAUCER,-1,19/12/2010 12:46,2.95,15044.0,United Kingdom
575602,22386,JUMBO BAG PINK POLKADOT,2,10/11/2011 12:27,2.08,17059.0,United Kingdom
C546943,BANK CHARGES,Bank Charges,-1,18/03/2011 11:11,56.93,,United Kingdom
561885,21217,RED RETROSPOT ROUND CAKE TINS,2,31/07/2011 13:13,9.95,15532.0,United Kingdom
547488,20713,JUMBO BAG OWLS,2,23/03/2011 11:30,1.95,13821.0,United Kingdom
552867,23283,DOORMAT VINTAGE LEAVES DESIGN ,10,12/05/2011 08:36,6.75,15513.0,United Kingdom
555476,23309,SET OF 60 I LOVE LONDON CAKE CASES ,3,03/06/2011 12:17,0.55,16593.0,United Kingdom
C557148,23193,BUFFALO BILL TREASURE BOOK BOX,-6,17/06/2011 10:52,2.25,13735.0,United Kingdom
575490,22042,CHRISTMAS CARD SINGING ANGEL,12,09/11/2011 17:44,0.42,15031.0,United Kingdom
541592,85103,SILVER T-LIGHT SETTING,1,19/01/2011 15:08,5.79,,United Kingdom
566219,22274,FELTCRAFT DOLL EMILY,4,09/09/2011 15:51,2.95,17426.0,United Kingdom
539742,22358,KINGS CHOICE TEA CADDY ,1,21/12/2010 15:20,5.91,,United Kingdom
578255,23120,PACK OF 6 SMALL FRUIT STRAWS,1,23/11/2011 12:58,0.42,14675.0,United Kingdom
545575,22423,REGENCY CAKESTAND 3 TIER,6,03/03/2011 18:28,12.75,13014.0,United Kingdom
540022,16161P,WRAP ENGLISH ROSE ,50,04/01/2011 12:57,0.42,17188.0,United Kingdom
571433,23229,VINTAGE DONKEY TAIL GAME ,6,17/10/2011 13:19,3.75,13015.0,United Kingdom
543457,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,72,08/02/2011 12:47,1.69,17428.0,United Kingdom
571296,22973,CHILDREN'S CIRCUS PARADE MUG,2,16/10/2011 16:13,1.65,13760.0,United Kingdom
548212,21394,RED POLKADOT BEAKER ,12,30/03/2011 09:12,0.39,12456.0,Switzerland
546160,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,10/03/2011 09:49,3.75,15838.0,United Kingdom
536865,22197,SMALL POPCORN HOLDER,16,03/12/2010 11:28,1.66,,United Kingdom
537225,22585,PACK OF 6 BIRDY GIFT TAGS,5,05/12/2010 16:41,1.25,12748.0,United Kingdom
562204,22561,WOODEN SCHOOL COLOURING SET,1,03/08/2011 12:54,1.65,16324.0,United Kingdom
578781,23256,CHILDRENS CUTLERY SPACEBOY ,2,25/11/2011 11:54,4.15,15872.0,United Kingdom
557007,47566B,TEA TIME PARTY BUNTING,4,16/06/2011 11:30,4.95,12484.0,Spain
560878,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,21/07/2011 15:16,0.85,14410.0,United Kingdom
554512,23110,PARISIENNE KEY CABINET ,1,24/05/2011 15:54,12.46,,United Kingdom
578275,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,23/11/2011 13:46,2.55,15916.0,United Kingdom
550955,22192,BLUE DINER WALL CLOCK,2,21/04/2011 16:26,8.5,14189.0,United Kingdom
570455,22302,COFFEE MUG PEARS  DESIGN,6,10/10/2011 15:27,2.55,14529.0,United Kingdom
575639,22196,SMALL HEART MEASURING SPOONS,12,10/11/2011 13:49,0.85,15289.0,United Kingdom
579666,21174,POTTERING IN THE SHED METAL SIGN,12,30/11/2011 12:31,2.08,14893.0,United Kingdom
548186,22041,"RECORD FRAME 7"" SINGLE SIZE ",48,29/03/2011 15:02,2.1,13777.0,United Kingdom
549368,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2,08/04/2011 11:26,0.42,18036.0,United Kingdom
544790,47566,PARTY BUNTING,4,23/02/2011 12:27,4.95,16940.0,United Kingdom
547938,35915B,BLUE KNITTED HEN ,6,28/03/2011 14:33,1.65,13901.0,United Kingdom
578102,23209,LUNCH BAG VINTAGE DOILY ,10,23/11/2011 08:39,1.65,13089.0,United Kingdom
552229,21272,SALLE DE BAIN HOOK,1,06/05/2011 15:40,2.46,,United Kingdom
564760,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,30/08/2011 10:47,0.83,,United Kingdom
581129,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,07/12/2011 12:48,0.29,15498.0,United Kingdom
570482,23352,ROLL WRAP 50'S RED CHRISTMAS ,3,10/10/2011 17:00,1.25,17459.0,United Kingdom
