BalanceID,ClientID,ProductID,Month,Balance
1293,10000037,5009,2023-10-31,854512.765
1294,10000038,5002,2023-10-31,70944.52601
1295,10000038,5020,2023-10-31,1469476
1296,10000039,5002,2023-10-31,106015.9193
1297,10000039,5018,2023-10-31,1378166
1298,10000039,5007,2023-10-31,848573.6734
1299,10000039,5015,2023-10-31,1327849.75
1300,10000040,5003,2023-10-31,18600.74295
1301,10000040,5007,2023-10-31,541676.6262
1302,10000041,5002,2023-10-31,74063.89651
1303,10000041,5014,2023-10-31,133850.8378
1304,10000041,5022,2023-10-31,2534665.404
1305,10000041,5006,2023-10-31,170915.8782
1306,10000042,5004,2023-10-31,25012.15436
1307,10000042,5017,2023-10-31,559712
1308,10000042,5011,2023-10-31,644039.0556
1309,10000043,5005,2023-10-31,4590.828887
1310,10000043,5015,2023-10-31,1129607.307
1311,10000043,5012,2023-10-31,3387438.459
1312,10000043,5007,2023-10-31,923405.1687
1313,10000044,5002,2023-10-31,47737.96973
1314,10000044,5018,2023-10-31,1735576
1315,10000044,5013,2023-10-31,4974282.332
1316,10000044,5015,2023-10-31,1947112.67
1317,10000045,5005,2023-10-31,2089.197007
1318,10000045,5015,2023-10-31,852510.8152
1319,10000046,5002,2023-10-31,19738.36845
1320,10000046,5006,2023-10-31,329794.8582
1321,10000046,5019,2023-10-31,884463
1322,10000046,5018,2023-10-31,1259719
1323,10000047,5005,2023-10-31,9108.153158
1324,10000047,5009,2023-10-31,564710.3144
1325,10000047,5014,2023-10-31,335858.8431
1326,10000048,5001,2023-10-31,33901.07749
1327,10000048,5019,2023-10-31,724585
1328,10000048,5016,2023-10-31,418427
1329,10000048,5022,2023-10-31,1476571.685
1330,10000001,5001,2023-11-30,53232.25277
1331,10000001,5019,2023-11-30,569494
1332,10000002,5001,2023-11-30,22180.76583
1333,10000002,5008,2023-11-30,1005890.464
1334,10000002,5022,2023-11-30,4679073.793
1335,10000003,5002,2023-11-30,21219.55206
1336,10000003,5015,2023-11-30,1912282.251
1337,10000003,5018,2023-11-30,905876
1338,10000003,5011,2023-11-30,1847104.766
1339,10000003,5013,2023-11-30,1788407.216
1340,10000004,5004,2023-11-30,6061.27782
1341,10000004,5009,2023-11-30,770547.7205
1342,10000004,5017,2023-11-30,470330
1343,10000004,5009,2023-11-30,554352.5153
1344,10000004,5012,2023-11-30,4886104.693
1345,10000005,5001,2023-11-30,34591.15741
1346,10000005,5013,2023-11-30,2632161.273
1347,10000005,5021,2023-11-30,9004906.037
1348,10000005,5008,2023-11-30,159379.2324
1349,10000005,5016,2023-11-30,454556
1350,10000006,5005,2023-11-30,15223.54596
1351,10000006,5019,2023-11-30,243752
1352,10000006,5007,2023-11-30,341038.7512
1353,10000006,5018,2023-11-30,1528014
1354,10000007,5005,2023-11-30,4201.164871
1355,10000007,5019,2023-11-30,298463
1356,10000008,5003,2023-11-30,1408.708631
1357,10000008,5006,2023-11-30,98453.83251
1358,10000008,5009,2023-11-30,791968.7646
1359,10000009,5003,2023-11-30,13155.95781
1360,10000009,5013,2023-11-30,1045431.809
1361,10000009,5006,2023-11-30,308669.1667
1362,10000010,5005,2023-11-30,18246.17453
1363,10000011,5003,2023-11-30,18263.1754
1364,10000011,5020,2023-11-30,834094
1365,10000011,5015,2023-11-30,913965.7728
1366,10000012,5002,2023-11-30,62421.59333
1367,10000013,5004,2023-11-30,56894.70158
1368,10000014,5004,2023-11-30,36816.61801
1369,10000015,5005,2023-11-30,4499.694937
1370,10000015,5021,2023-11-30,1529385.675
1371,10000015,5014,2023-11-30,318808.9013
1372,10000016,5004,2023-11-30,8193.589819
1373,10000017,5005,2023-11-30,25582.15677
1374,10000017,5010,2023-11-30,4994621.19
1375,10000017,5011,2023-11-30,814925.6501
1376,10000018,5002,2023-11-30,34253.17976
1377,10000018,5018,2023-11-30,1354644
1378,10000019,5004,2023-11-30,6304.360825
1379,10000020,5003,2023-11-30,13111.63173
1380,10000020,5012,2023-11-30,1141763.027
1381,10000020,5019,2023-11-30,657523
1382,10000020,5021,2023-11-30,5428550.781
1383,10000021,5003,2023-11-30,30183.44348
1384,10000022,5001,2023-11-30,29896.29877
1385,10000023,5002,2023-11-30,5248.308722
1386,10000023,5008,2023-11-30,1001002.393
1387,10000024,5003,2023-11-30,18365.66224
1388,10000024,5013,2023-11-30,4646379.344
1389,10000024,5011,2023-11-30,1016116.928
1390,10000024,5018,2023-11-30,389691
1391,10000024,5017,2023-11-30,274755
1392,10000025,5002,2023-11-30,32064.42837
1393,10000025,5009,2023-11-30,338201.1591
1394,10000026,5005,2023-11-30,9429.053074
1395,10000027,5001,2023-11-30,39971.85541
1396,10000027,5014,2023-11-30,616718.9839
1397,10000027,5008,2023-11-30,374620.8661
1398,10000027,5018,2023-11-30,428320
1399,10000027,5017,2023-11-30,377446
1400,10000028,5005,2023-11-30,7285.648173
1401,10000029,5002,2023-11-30,66780.64922
1402,10000029,5006,2023-11-30,249797.9548
1403,10000029,5018,2023-11-30,675939
1404,10000030,5003,2023-11-30,19864.71895
1405,10000031,5003,2023-11-30,12122.07249
1406,10000032,5001,2023-11-30,8322.995694
1407,10000032,5021,2023-11-30,9430386.345
1408,10000032,5009,2023-11-30,1692200.247
1409,10000032,5015,2023-11-30,1463587.05
1410,10000033,5002,2023-11-30,86725.74852
1411,10000033,5017,2023-11-30,536309
1412,10000033,5016,2023-11-30,20788
1413,10000033,5011,2023-11-30,1696470.14
1414,10000034,5004,2023-11-30,43531.24753
1415,10000034,5018,2023-11-30,508623
1416,10000034,5010,2023-11-30,2294420.353
1417,10000034,5021,2023-11-30,6074018.808
1418,10000035,5004,2023-11-30,35021.34852
1419,10000035,5016,2023-11-30,429393
1420,10000035,5020,2023-11-30,96153
1421,10000035,5010,2023-11-30,4392012.671
1422,10000036,5001,2023-11-30,11909.44232
1423,10000036,5010,2023-11-30,70681.80283
1424,10000036,5018,2023-11-30,273437
1425,10000037,5001,2023-11-30,10166.94607
1426,10000037,5009,2023-11-30,855965.4367
1427,10000038,5002,2023-11-30,70674.93681
1428,10000038,5020,2023-11-30,1469476
1429,10000039,5002,2023-11-30,107182.0944
1430,10000039,5018,2023-11-30,1378166
1431,10000039,5007,2023-11-30,849931.3913
1432,10000039,5015,2023-11-30,1318422.017
1433,10000040,5003,2023-11-30,19305.71111
1434,10000040,5007,2023-11-30,543030.8178
1435,10000041,5002,2023-11-30,71953.07546
1436,10000041,5014,2023-11-30,134305.9306
1437,10000041,5022,2023-11-30,2526807.941
1438,10000041,5006,2023-11-30,170950.0614
1439,10000042,5004,2023-11-30,25452.36828
1440,10000042,5017,2023-11-30,559712
1441,10000042,5011,2023-11-30,619050.3402
1442,10000043,5005,2023-11-30,4628.473684
1443,10000043,5015,2023-11-30,1130398.032
1444,10000043,5012,2023-11-30,3380324.838
1445,10000043,5007,2023-11-30,923774.5308
1446,10000044,5002,2023-11-30,47618.6248
1447,10000044,5018,2023-11-30,1735576
1448,10000044,5013,2023-11-30,5014076.591
1449,10000044,5015,2023-11-30,1928030.966
1450,10000045,5005,2023-11-30,2073.31911
1451,10000045,5015,2023-11-30,849100.7719
1452,10000046,5002,2023-11-30,18854.08955
1453,10000046,5006,2023-11-30,330190.612
1454,10000046,5019,2023-11-30,884463
1455,10000046,5018,2023-11-30,1259719
1456,10000047,5005,2023-11-30,9409.633028
1457,10000047,5009,2023-11-30,565218.5537
1458,10000047,5014,2023-11-30,335321.4689
1459,10000048,5001,2023-11-30,32853.5342
1460,10000048,5019,2023-11-30,724585
1461,10000048,5016,2023-11-30,418427
1462,10000048,5022,2023-11-30,1473175.57
1463,10000001,5001,2023-12-31,53572.93919
1464,10000001,5019,2023-12-31,569494
1465,10000002,5001,2023-12-31,22952.65648
1466,10000002,5008,2023-12-31,1006493.999
1467,10000002,5022,2023-12-31,4667844.015
1468,10000003,5002,2023-12-31,21703.35784
1469,10000003,5015,2023-12-31,1844969.915
1470,10000003,5018,2023-12-31,905876
1471,10000003,5011,2023-12-31,1889218.755
1472,10000003,5013,2023-12-31,1809331.581
1473,10000004,5004,2023-12-31,6019.455003
1474,10000004,5009,2023-12-31,771472.3777
1475,10000004,5017,2023-12-31,470330
1476,10000004,5009,2023-12-31,555184.0441
1477,10000004,5012,2023-12-31,4912001.048
1478,10000005,5001,2023-12-31,35497.44574
1479,10000005,5013,2023-12-31,2676118.366
1480,10000005,5021,2023-12-31,8961682.488
1481,10000005,5008,2023-12-31,159809.5563
1482,10000005,5016,2023-12-31,454556
1483,10000006,5005,2023-12-31,15368.16965
1484,10000006,5019,2023-12-31,243752
1485,10000006,5007,2023-12-31,341277.4783
1486,10000006,5018,2023-12-31,1528014
1487,10000007,5005,2023-12-31,4227.63221
1488,10000007,5019,2023-12-31,298463
1489,10000008,5003,2023-12-31,1391.381514
1490,10000008,5006,2023-12-31,98512.9048
1491,10000008,5009,2023-12-31,794740.6553
1492,10000009,5003,2023-12-31,13171.74496
1493,10000009,5013,2023-12-31,1054213.436
1494,10000009,5006,2023-12-31,308761.7675
1495,10000010,5005,2023-12-31,18350.17772
1496,10000011,5003,2023-12-31,18398.32289
1497,10000011,5020,2023-12-31,834094
1498,10000011,5015,2023-12-31,913234.6002
1499,10000012,5002,2023-12-31,60636.33576
1500,10000013,5004,2023-12-31,57156.4172
1501,10000014,5004,2023-12-31,37096.42431
1502,10000015,5005,2023-12-31,4400.251679
1503,10000015,5021,2023-12-31,1528468.043
1504,10000015,5014,2023-12-31,307523.0662
1505,10000016,5004,2023-12-31,7925.659432
1506,10000017,5005,2023-12-31,25922.39945
1507,10000017,5010,2023-12-31,4995620.114
1508,10000017,5011,2023-12-31,810769.5293
1509,10000018,5002,2023-12-31,33938.05051
1510,10000018,5018,2023-12-31,1354644
1511,10000019,5004,2023-12-31,6425.404553
1512,10000020,5003,2023-12-31,12854.64375
1513,10000020,5012,2023-12-31,1146672.608
1514,10000020,5019,2023-12-31,657523
1515,10000020,5021,2023-12-31,5620721.479
1516,10000021,5003,2023-12-31,30639.21347
1517,10000022,5001,2023-12-31,29690.01431
1518,10000023,5002,2023-12-31,5355.37422
1519,10000023,5008,2023-12-31,1003905.3
1520,10000024,5003,2023-12-31,18363.82568
1521,10000024,5013,2023-12-31,4725832.431
1522,10000024,5011,2023-12-31,1020791.066
1523,10000024,5018,2023-12-31,389691
1524,10000024,5017,2023-12-31,274755
1525,10000025,5002,2023-12-31,30926.14116
1526,10000025,5009,2023-12-31,339283.4028
1527,10000026,5005,2023-12-31,9246.129444
1528,10000027,5001,2023-12-31,39548.15374
1529,10000027,5014,2023-12-31,616842.3277
1530,10000027,5008,2023-12-31,374770.7145
1531,10000027,5018,2023-12-31,428320
1532,10000027,5017,2023-12-31,377446
1533,10000028,5005,2023-12-31,7344.661923
1534,10000029,5002,2023-12-31,65518.49495
1535,10000029,5006,2023-12-31,250022.773
1536,10000029,5018,2023-12-31,675939
1537,10000030,5003,2023-12-31,19546.88345
1538,10000031,5003,2023-12-31,12439.67078
1539,10000032,5001,2023-12-31,8308.846602
1540,10000032,5021,2023-12-31,9403981.263
1541,10000032,5009,2023-12-31,1697615.287
1542,10000032,5015,2023-12-31,1452463.789
1543,10000033,5002,2023-12-31,87879.20098
1544,10000033,5017,2023-12-31,536309
1545,10000033,5016,2023-12-31,20788
1546,10000033,5011,2023-12-31,1730738.837
1547,10000034,5004,2023-12-31,42873.92569
1548,10000034,5018,2023-12-31,508623
1549,10000034,5010,2023-12-31,2298550.31
1550,10000034,5021,2023-12-31,5914879.516
1551,10000035,5004,2023-12-31,33893.6611
1552,10000035,5016,2023-12-31,429393
1553,10000035,5020,2023-12-31,96153
1554,10000035,5010,2023-12-31,4408263.118
1555,10000036,5001,2023-12-31,11871.3321
1556,10000036,5010,2023-12-31,70695.93919
1557,10000036,5018,2023-12-31,273437
1558,10000037,5001,2023-12-31,10075.44355
1559,10000037,5009,2023-12-31,858362.1399
1560,10000038,5002,2023-12-31,69650.15022
1561,10000038,5020,2023-12-31,1469476
1562,10000039,5002,2023-12-31,108736.2348
1563,10000039,5018,2023-12-31,1378166
1564,10000039,5007,2023-12-31,851631.2541
1565,10000039,5015,2023-12-31,1292449.103
1566,10000040,5003,2023-12-31,19352.04481
1567,10000040,5007,2023-12-31,543410.9394
1568,10000041,5002,2023-12-31,73564.82435
1569,10000041,5014,2023-12-31,134708.8484
1570,10000041,5022,2023-12-31,2521248.964
1571,10000041,5006,2023-12-31,171223.5815
1572,10000042,5004,2023-12-31,25505.81825
1573,10000042,5017,2023-12-31,559712
1574,10000042,5011,2023-12-31,620102.7258
1575,10000043,5005,2023-12-31,4670.129947
1576,10000043,5015,2023-12-31,1131528.43
1577,10000043,5012,2023-12-31,3355986.499
1578,10000043,5007,2023-12-31,926083.9671
1579,10000044,5002,2023-12-31,47509.10197
1580,10000044,5018,2023-12-31,1735576
1581,10000044,5013,2023-12-31,5050679.35
1582,10000044,5015,2023-12-31,1922632.479
1583,10000045,5005,2023-12-31,2034.755374
1584,10000045,5015,2023-12-31,843241.9766
1585,10000046,5002,2023-12-31,18062.21779
1586,10000046,5006,2023-12-31,330421.7454
1587,10000046,5019,2023-12-31,884463
1588,10000046,5018,2023-12-31,1259719
1589,10000047,5005,2023-12-31,9857.53156
1590,10000047,5009,2023-12-31,566970.7312
1591,10000047,5014,2023-12-31,332907.1544
1592,10000048,5001,2023-12-31,32235.88775
1593,10000048,5019,2023-12-31,724585
1594,10000048,5016,2023-12-31,418427
1595,10000048,5022,2023-12-31,1466988.233
1596,10000001,5001,2024-01-31,54012.23729
1597,10000001,5019,2024-01-31,569494
1598,10000002,5001,2024-01-31,23994.70708
1599,10000002,5008,2024-01-31,1007500.493
1600,10000002,5022,2024-01-31,4662709.387
1601,10000003,5002,2024-01-31,22554.12947
1602,10000003,5015,2024-01-31,1854379.262
1603,10000003,5018,2024-01-31,905876
1604,10000003,5011,2024-01-31,1906599.568
1605,10000003,5013,2024-01-31,1896541.363
1606,10000004,5004,2024-01-31,5909.298976
1607,10000004,5009,2024-01-31,773478.2059
1608,10000004,5017,2024-01-31,470330
1609,10000004,5009,2024-01-31,556738.5594
1610,10000004,5012,2024-01-31,4919369.05
1611,10000005,5001,2024-01-31,35192.1677
1612,10000005,5013,2024-01-31,2736598.641
1613,10000005,5021,2024-01-31,8910600.898
1614,10000005,5008,2024-01-31,160288.985
1615,10000005,5016,2024-01-31,454556
1616,10000006,5005,2024-01-31,15392.75872
1617,10000006,5019,2024-01-31,243752
1618,10000006,5007,2024-01-31,341960.0333
1619,10000006,5018,2024-01-31,1528014
1620,10000007,5005,2024-01-31,4241.160633
1621,10000007,5019,2024-01-31,298463
1622,10000008,5003,2024-01-31,1391.103238
1623,10000008,5006,2024-01-31,98640.97158
1624,10000008,5009,2024-01-31,795296.9737
1625,10000009,5003,2024-01-31,13296.87654
1626,10000009,5013,2024-01-31,1056848.97
1627,10000009,5006,2024-01-31,309194.0339
1628,10000010,5005,2024-01-31,18561.20477
1629,10000011,5003,2024-01-31,18416.72122
1630,10000011,5020,2024-01-31,834094
1631,10000011,5015,2024-01-31,884193.7399
1632,10000012,5002,2024-01-31,59550.94535
1633,10000013,5004,2024-01-31,58070.91988
1634,10000014,5004,2024-01-31,37293.03536
1635,10000015,5005,2024-01-31,4317.966973
1636,10000015,5021,2024-01-31,1528468.043
1637,10000015,5014,2024-01-31,296206.2174
1638,10000016,5004,2024-01-31,7695.022742
1639,10000017,5005,2024-01-31,26731.17831
1640,10000017,5010,2024-01-31,5004612.23
1641,10000017,5011,2024-01-31,796824.2934
1642,10000018,5002,2024-01-31,33921.08148
1643,10000018,5018,2024-01-31,1354644
1644,10000019,5004,2024-01-31,6430.544876
1645,10000020,5003,2024-01-31,12663.10956
1646,10000020,5012,2024-01-31,1155616.654
1647,10000020,5019,2024-01-31,657523
1648,10000020,5021,2024-01-31,5671870.044
1649,10000021,5003,2024-01-31,30832.24052
1650,10000022,5001,2024-01-31,29502.96722
1651,10000023,5002,2024-01-31,5250.944423
1652,10000023,5008,2024-01-31,1006515.454
1653,10000024,5003,2024-01-31,18277.5157
1654,10000024,5013,2024-01-31,4887928.483
1655,10000024,5011,2024-01-31,1001600.193
1656,10000024,5018,2024-01-31,389691
1657,10000024,5017,2024-01-31,274755
1658,10000025,5002,2024-01-31,29849.91145
1659,10000025,5009,2024-01-31,340233.3964
1660,10000026,5005,2024-01-31,9481.905745
1661,10000027,5001,2024-01-31,38907.47365
1662,10000027,5014,2024-01-31,614868.4322
1663,10000027,5008,2024-01-31,375482.7788
1664,10000027,5018,2024-01-31,428320
1665,10000027,5017,2024-01-31,377446
1666,10000028,5005,2024-01-31,7404.153685
1667,10000029,5002,2024-01-31,66429.20203
1668,10000029,5006,2024-01-31,250222.7912
1669,10000029,5018,2024-01-31,675939
1670,10000030,5003,2024-01-31,19206.76768
1671,10000031,5003,2024-01-31,12652.38916
1672,10000032,5001,2024-01-31,8307.184832
1673,10000032,5021,2024-01-31,9373888.523
1674,10000032,5009,2024-01-31,1697954.81
1675,10000032,5015,2024-01-31,1417459.411
1676,10000033,5002,2024-01-31,89294.05612
1677,10000033,5017,2024-01-31,536309
1678,10000033,5016,2024-01-31,20788
1679,10000033,5011,2024-01-31,1747527.003
1680,10000034,5004,2024-01-31,43842.87641
1681,10000034,5018,2024-01-31,508623
1682,10000034,5010,2024-01-31,2299929.44
1683,10000034,5021,2024-01-31,5853956.257
1684,10000035,5004,2024-01-31,32415.89748
1685,10000035,5016,2024-01-31,429393
1686,10000035,5020,2024-01-31,96153
1687,10000035,5010,2024-01-31,4421487.908
1688,10000036,5001,2024-01-31,11841.65377
1689,10000036,5010,2024-01-31,70929.23579
1690,10000036,5018,2024-01-31,273437
1691,10000037,5001,2024-01-31,9977.711748
1692,10000037,5009,2024-01-31,861023.0625
1693,10000038,5002,2024-01-31,68173.56704
1694,10000038,5020,2024-01-31,1469476
1695,10000039,5002,2024-01-31,108942.8336
1696,10000039,5018,2024-01-31,1378166
1697,10000039,5007,2024-01-31,852568.0484
1698,10000039,5015,2024-01-31,1279783.102
1699,10000040,5003,2024-01-31,19783.59541
1700,10000040,5007,2024-01-31,544606.4434
1701,10000041,5002,2024-01-31,71916.97228
1702,10000041,5014,2024-01-31,135261.1547
1703,10000041,5022,2024-01-31,2519484.09
1704,10000041,5006,2024-01-31,171309.1933
1705,10000042,5004,2024-01-31,25885.85494
1706,10000042,5017,2024-01-31,559712
1707,10000042,5011,2024-01-31,602615.8289
1708,10000043,5005,2024-01-31,4709.359039
1709,10000043,5015,2024-01-31,1137299.225
1710,10000043,5012,2024-01-31,3321419.838
1711,10000043,5007,2024-01-31,927287.8763
1712,10000044,5002,2024-01-31,47585.11653
1713,10000044,5018,2024-01-31,1735576
1714,10000044,5013,2024-01-31,5100681.076
1715,10000044,5015,2024-01-31,1918979.477
1716,10000045,5005,2024-01-31,2019.494709
1717,10000045,5015,2024-01-31,840459.278
1718,10000046,5002,2024-01-31,17767.80364
1719,10000046,5006,2024-01-31,330884.3359
1720,10000046,5019,2024-01-31,884463
1721,10000046,5018,2024-01-31,1259719
1722,10000047,5005,2024-01-31,10075.38301
1723,10000047,5009,2024-01-31,567821.1873
1724,10000047,5014,2024-01-31,329012.1407
1725,10000048,5001,2024-01-31,30653.10567
1726,10000048,5019,2024-01-31,724585
1727,10000048,5016,2024-01-31,418427
1728,10000048,5022,2024-01-31,1464934.449
1729,10000001,5001,2024-02-29,54579.36578
1730,10000001,5019,2024-02-29,569494
1731,10000002,5001,2024-02-29,24071.49015
1732,10000002,5008,2024-02-29,1009817.744
1733,10000002,5022,2024-02-29,4639395.84
1734,10000003,5002,2024-02-29,22646.6014
1735,10000003,5015,2024-02-29,1796151.753
1736,10000003,5018,2024-02-29,905876
1737,10000003,5011,2024-02-29,1946638.158
1738,10000003,5013,2024-02-29,1931627.378
1739,10000004,5004,2024-02-29,5781.067188
1740,10000004,5009,2024-02-29,774561.0754
1741,10000004,5017,2024-02-29,470330
1742,10000004,5009,2024-02-29,557183.9502
1743,10000004,5012,2024-02-29,4922320.671
1744,10000005,5001,2024-02-29,35628.55058
1745,10000005,5013,2024-02-29,2765880.247
1746,10000005,5021,2024-02-29,8882086.975
1747,10000005,5008,2024-02-29,160657.6497
1748,10000005,5016,2024-02-29,454556
1749,10000006,5005,2024-02-29,15531.29355
1750,10000006,5019,2024-02-29,243752
1751,10000006,5007,2024-02-29,342165.2093
1752,10000006,5018,2024-02-29,1528014
1753,10000007,5005,2024-02-29,4247.94649
1754,10000007,5019,2024-02-29,298463
1755,10000008,5003,2024-02-29,1365.367828
1756,10000008,5006,2024-02-29,98798.79714
1757,10000008,5009,2024-02-29,795296.9737
1758,10000009,5003,2024-02-29,13346.07498
1759,10000009,5013,2024-02-29,1048499.863
1760,10000009,5006,2024-02-29,309410.4698
1761,10000010,5005,2024-02-29,18865.60853
1762,10000011,5003,2024-02-29,18553.00495
1763,10000011,5020,2024-02-29,834094
1764,10000011,5015,2024-02-29,851301.7328
1765,10000012,5002,2024-02-29,59354.42723
1766,10000013,5004,2024-02-29,58494.8376
1767,10000014,5004,2024-02-29,38217.90263
1768,10000015,5005,2024-02-29,4286.445814
1769,10000015,5021,2024-02-29,1528162.35
1770,10000015,5014,2024-02-29,292237.054
1771,10000016,5004,2024-02-29,7342.590701
1772,10000017,5005,2024-02-29,26787.31379
1773,10000017,5010,2024-02-29,5011618.687
1774,10000017,5011,2024-02-29,782322.0912
1775,10000018,5002,2024-02-29,33798.96559
1776,10000018,5018,2024-02-29,1354644
1777,10000019,5004,2024-02-29,6505.139197
1778,10000020,5003,2024-02-29,12647.91383
1779,10000020,5012,2024-02-29,1158043.449
1780,10000020,5019,2024-02-29,657523
1781,10000020,5021,2024-02-29,5708170.012
1782,10000021,5003,2024-02-29,31223.80997
1783,10000022,5001,2024-02-29,29482.31514
1784,10000023,5002,2024-02-29,5352.28765
1785,10000023,5008,2024-02-29,1007421.318
1786,10000024,5003,2024-02-29,18160.5396
1787,10000024,5013,2024-02-29,4891350.033
1788,10000024,5011,2024-02-29,982669.9498
1789,10000024,5018,2024-02-29,389691
1790,10000024,5017,2024-02-29,274755
1791,10000025,5002,2024-02-29,29139.48356
1792,10000025,5009,2024-02-29,341254.0966
1793,10000026,5005,2024-02-29,9220.205146
1794,10000027,5001,2024-02-29,38160.45016
1795,10000027,5014,2024-02-29,602325.1162
1796,10000027,5008,2024-02-29,375858.2616
1797,10000027,5018,2024-02-29,428320
1798,10000027,5017,2024-02-29,377446
1799,10000028,5005,2024-02-29,7474.493145
1800,10000029,5002,2024-02-29,67199.78077
1801,10000029,5006,2024-02-29,250372.9249
1802,10000029,5018,2024-02-29,675939
1803,10000030,5003,2024-02-29,18970.52444
1804,10000031,5003,2024-02-29,12875.0712
1805,10000032,5001,2024-02-29,8292.2319
1806,10000032,5021,2024-02-29,9346704.247
1807,10000032,5009,2024-02-29,1698633.992
1808,10000032,5015,2024-02-29,1407678.941
1809,10000033,5002,2024-02-29,92303.26581
1810,10000033,5017,2024-02-29,536309
1811,10000033,5016,2024-02-29,20788
1812,10000033,5011,2024-02-29,1759584.94
1813,10000034,5004,2024-02-29,45859.64872
1814,10000034,5018,2024-02-29,508623
1815,10000034,5010,2024-02-29,2302459.362
1816,10000034,5021,2024-02-29,5742145.692
1817,10000035,5004,2024-02-29,31080.3625
1818,10000035,5016,2024-02-29,429393
1819,10000035,5020,2024-02-29,96153
1820,10000035,5010,2024-02-29,4427235.842
1821,10000036,5001,2024-02-29,11547.98076
1822,10000036,5010,2024-02-29,71198.76688
1823,10000036,5018,2024-02-29,273437
1824,10000037,5001,2024-02-29,10129.37297
1825,10000037,5009,2024-02-29,864036.6433
1826,10000038,5002,2024-02-29,66469.22786
1827,10000038,5020,2024-02-29,1469476
1828,10000039,5002,2024-02-29,110685.919
1829,10000039,5018,2024-02-29,1378166
1830,10000039,5007,2024-02-29,853250.1029
1831,10000039,5015,2024-02-29,1277479.493
1832,10000040,5003,2024-02-29,20248.50991
1833,10000040,5007,2024-02-29,545259.9712
1834,10000041,5002,2024-02-29,70766.30073
1835,10000041,5014,2024-02-29,135680.4643
1836,10000041,5022,2024-02-29,2508650.308
1837,10000041,5006,2024-02-29,171514.7643
1838,10000042,5004,2024-02-29,25986.80978
1839,10000042,5017,2024-02-29,559712
1840,10000042,5011,2024-02-29,601952.9515
1841,10000043,5005,2024-02-29,4737.615193
1842,10000043,5015,2024-02-29,1132636.298
1843,10000043,5012,2024-02-29,3316437.709
1844,10000043,5007,2024-02-29,928678.8081
1845,10000044,5002,2024-02-29,47942.0049
1846,10000044,5018,2024-02-29,1735576
1847,10000044,5013,2024-02-29,5113432.778
1848,10000044,5015,2024-02-29,1882326.969
1849,10000045,5005,2024-02-29,1986.778895
1850,10000045,5015,2024-02-29,838862.4054
1851,10000046,5002,2024-02-29,17728.71447
1852,10000046,5006,2024-02-29,331380.6624
1853,10000046,5019,2024-02-29,884463
1854,10000046,5018,2024-02-29,1259719
1855,10000047,5005,2024-02-29,10571.09185
1856,10000047,5009,2024-02-29,568956.8297
1857,10000047,5014,2024-02-29,323583.4403
1858,10000048,5001,2024-02-29,29292.10777
1859,10000048,5019,2024-02-29,724585
1860,10000048,5016,2024-02-29,418427
1861,10000048,5022,2024-02-29,1461565.1
1862,10000001,5001,2024-03-31,55496.29913
1863,10000001,5019,2024-03-31,569494
1864,10000002,5001,2024-03-31,24986.20677
1865,10000002,5008,2024-03-31,1011130.507
1866,10000002,5022,2024-03-31,4612487.344
1867,10000003,5002,2024-03-31,23448.29109
1868,10000003,5015,2024-03-31,1768491.016
1869,10000003,5018,2024-03-31,905876
1870,10000003,5011,2024-03-31,1948390.133
1871,10000003,5013,2024-03-31,1931820.541
1872,10000004,5004,2024-03-31,5668.914485
1873,10000004,5009,2024-03-31,775490.5487
1874,10000004,5017,2024-03-31,470330
1875,10000004,5009,2024-03-31,557295.387
1876,10000004,5012,2024-03-31,4885895.498
1877,10000005,5001,2024-03-31,36679.59283
1878,10000005,5013,2024-03-31,2876238.869
1879,10000005,5021,2024-03-31,8839452.957
1880,10000005,5008,2024-03-31,160705.847
1881,10000005,5016,2024-03-31,454556
1882,10000006,5005,2024-03-31,15675.73458
1883,10000006,5019,2024-03-31,243752
1884,10000006,5007,2024-03-31,342370.5084
1885,10000006,5018,2024-03-31,1528014
1886,10000007,5005,2024-03-31,4262.389508
1887,10000007,5019,2024-03-31,298463
1888,10000008,5003,2024-03-31,1347.071899
1889,10000008,5006,2024-03-31,98917.35569
1890,10000008,5009,2024-03-31,797046.6271
1891,10000009,5003,2024-03-31,13431.48986
1892,10000009,5013,2024-03-31,1049862.913
1893,10000009,5006,2024-03-31,309905.5265
1894,10000010,5005,2024-03-31,19105.20175
1895,10000011,5003,2024-03-31,18601.24277
1896,10000011,5020,2024-03-31,834094
1897,10000011,5015,2024-03-31,842788.7154
1898,10000012,5002,2024-03-31,59253.5247
1899,10000013,5004,2024-03-31,59073.93649
1900,10000014,5004,2024-03-31,39142.77588
1901,10000015,5005,2024-03-31,4250.011025
1902,10000015,5021,2024-03-31,1527398.268
1903,10000015,5014,2024-03-31,282943.9157
1904,10000016,5004,2024-03-31,7194.270368
1905,10000017,5005,2024-03-31,27368.5985
1906,10000017,5010,2024-03-31,5016630.306
1907,10000017,5011,2024-03-31,768396.758
1908,10000018,5002,2024-03-31,33488.01511
1909,10000018,5018,2024-03-31,1354644
1910,10000019,5004,2024-03-31,6541.567976
1911,10000020,5003,2024-03-31,12637.7955
1912,10000020,5012,2024-03-31,1163254.645
1913,10000020,5019,2024-03-31,657523
1914,10000020,5021,2024-03-31,5929647.009
1915,10000021,5003,2024-03-31,32625.75904
1916,10000022,5001,2024-03-31,29329.00711
